Inventory_ID,Snapshot_Date,Product_ID,Warehouse,Stock_Level,Reorder_Level,Stock_Value_SAR,Stock_Status,Year,Month
INV0005992,1/31/2022 0:00,PRD011,Jeddah West,472,104,2865.04,Normal,2022,1
INV0005993,1/31/2022 0:00,PRD011,Dammam East,282,57,1711.74,Normal,2022,1
INV0005994,1/31/2022 0:00,PRD011,Qassim North,423,121,2567.61,Normal,2022,1
INV0005995,1/31/2022 0:00,PRD011,Abha South,505,137,3065.35,Normal,2022,1
INV0005996,1/31/2022 0:00,PRD012,Riyadh Central,409,92,6004.12,Normal,2022,1
INV0005997,1/31/2022 0:00,PRD012,Jeddah West,377,84,5534.36,Normal,2022,1
INV0005998,1/31/2022 0:00,PRD012,Dammam East,638,145,9365.84,Normal,2022,1
INV0005999,1/31/2022 0:00,PRD012,Qassim North,391,100,5739.88,Normal,2022,1
INV0006000,1/31/2022 0:00,PRD012,Abha South,549,130,8059.32,Normal,2022,1
INV0006001,1/31/2022 0:00,PRD013,Riyadh Central,220,55,3724.6,Normal,2022,1
INV0006002,1/31/2022 0:00,PRD013,Jeddah West,71,19,1202.03,Normal,2022,1
INV0006003,1/31/2022 0:00,PRD013,Dammam East,100,28,1693,Normal,2022,1
INV0006004,1/31/2022 0:00,PRD013,Qassim North,102,24,1726.86,Normal,2022,1
INV0006005,1/31/2022 0:00,PRD013,Abha South,608,139,10293.44,Normal,2022,1
INV0006006,1/31/2022 0:00,PRD014,Riyadh Central,595,121,3040.45,Normal,2022,1
INV0006007,1/31/2022 0:00,PRD014,Jeddah West,67,17,342.37,Normal,2022,1
INV0006008,1/31/2022 0:00,PRD014,Dammam East,565,141,2887.15,Normal,2022,1
INV0006009,1/31/2022 0:00,PRD014,Qassim North,188,48,960.68,Normal,2022,1
INV0006010,1/31/2022 0:00,PRD014,Abha South,532,114,2718.52,Normal,2022,1
INV0006011,1/31/2022 0:00,PRD015,Riyadh Central,697,141,12908.44,Normal,2022,1
INV0006012,1/31/2022 0:00,PRD015,Jeddah West,409,106,7574.68,Normal,2022,1
INV0006013,1/31/2022 0:00,PRD015,Dammam East,114,26,2111.28,Normal,2022,1
INV0006014,1/31/2022 0:00,PRD015,Qassim North,168,34,3111.36,Normal,2022,1
INV0006015,1/31/2022 0:00,PRD015,Abha South,668,140,12371.36,Normal,2022,1
INV0006016,1/31/2022 0:00,PRD016,Riyadh Central,464,130,2009.12,Normal,2022,1
INV0006017,1/31/2022 0:00,PRD016,Jeddah West,653,146,2827.49,Normal,2022,1
INV0006018,1/31/2022 0:00,PRD016,Dammam East,405,93,1753.65,Normal,2022,1
INV0006019,1/31/2022 0:00,PRD016,Qassim North,441,92,1909.53,Normal,2022,1
INV0006020,1/31/2022 0:00,PRD016,Abha South,208,57,900.64,Normal,2022,1
INV0006021,1/31/2022 0:00,PRD017,Riyadh Central,418,86,5760.04,Normal,2022,1
INV0006022,1/31/2022 0:00,PRD017,Jeddah West,478,133,6586.84,Normal,2022,1
INV0006023,1/31/2022 0:00,PRD017,Dammam East,236,49,3252.08,Normal,2022,1
INV0006024,1/31/2022 0:00,PRD017,Qassim North,193,39,2659.54,Normal,2022,1
INV0006025,1/31/2022 0:00,PRD017,Abha South,574,138,7909.72,Normal,2022,1
INV0006026,1/31/2022 0:00,PRD018,Riyadh Central,555,144,9257.4,Normal,2022,1
INV0006027,1/31/2022 0:00,PRD018,Jeddah West,435,102,7255.8,Normal,2022,1
INV0006028,1/31/2022 0:00,PRD018,Dammam East,504,109,8406.72,Normal,2022,1
INV0006029,1/31/2022 0:00,PRD018,Qassim North,79,17,1317.72,Normal,2022,1
INV0006030,1/31/2022 0:00,PRD018,Abha South,626,147,10441.68,Normal,2022,1
INV0006031,1/31/2022 0:00,PRD019,Riyadh Central,81,18,669.06,Normal,2022,1
INV0006032,1/31/2022 0:00,PRD019,Jeddah West,159,32,1313.34,Normal,2022,1
INV0006033,1/31/2022 0:00,PRD019,Dammam East,276,74,2279.76,Normal,2022,1
INV0006034,1/31/2022 0:00,PRD019,Qassim North,203,42,1676.78,Normal,2022,1
INV0006035,1/31/2022 0:00,PRD019,Abha South,206,47,1701.56,Normal,2022,1
INV0006036,1/31/2022 0:00,PRD020,Riyadh Central,350,95,1508.5,Normal,2022,1
INV0006037,1/31/2022 0:00,PRD020,Jeddah West,500,137,2155,Normal,2022,1
INV0006038,1/31/2022 0:00,PRD020,Dammam East,475,96,2047.25,Normal,2022,1
INV0006039,1/31/2022 0:00,PRD020,Qassim North,162,33,698.22,Normal,2022,1
INV0006040,1/31/2022 0:00,PRD020,Abha South,240,51,1034.4,Normal,2022,1
INV0006041,1/31/2022 0:00,PRD021,Riyadh Central,362,97,1375.6,Normal,2022,1
INV0006042,1/31/2022 0:00,PRD021,Jeddah West,171,35,649.8,Normal,2022,1
INV0006043,1/31/2022 0:00,PRD021,Dammam East,464,131,1763.2,Normal,2022,1
INV0006044,1/31/2022 0:00,PRD021,Qassim North,205,62,779,Normal,2022,1
INV0006045,1/31/2022 0:00,PRD021,Abha South,511,145,1941.8,Normal,2022,1
INV0006046,1/31/2022 0:00,PRD022,Riyadh Central,175,43,1352.75,Normal,2022,1
INV0006047,1/31/2022 0:00,PRD022,Jeddah West,448,97,3463.04,Normal,2022,1
INV0006048,1/31/2022 0:00,PRD022,Dammam East,184,50,1422.32,Normal,2022,1
INV0006049,1/31/2022 0:00,PRD022,Qassim North,236,48,1824.28,Normal,2022,1
INV0006050,1/31/2022 0:00,PRD022,Abha South,548,130,4236.04,Normal,2022,1
INV0006051,1/31/2022 0:00,PRD023,Riyadh Central,388,79,3775.24,Normal,2022,1
INV0006052,1/31/2022 0:00,PRD023,Jeddah West,156,31,1517.88,Normal,2022,1
INV0006053,1/31/2022 0:00,PRD023,Dammam East,459,108,4466.07,Normal,2022,1
INV0006054,1/31/2022 0:00,PRD023,Qassim North,255,64,2481.15,Normal,2022,1
INV0006055,1/31/2022 0:00,PRD023,Abha South,143,36,1391.39,Normal,2022,1
INV0006056,1/31/2022 0:00,PRD024,Riyadh Central,311,80,3116.22,Normal,2022,1
INV0006057,1/31/2022 0:00,PRD024,Jeddah West,434,88,4348.68,Normal,2022,1
INV0006058,1/31/2022 0:00,PRD024,Dammam East,273,56,2735.46,Normal,2022,1
INV0006059,1/31/2022 0:00,PRD024,Qassim North,104,22,1042.08,Normal,2022,1
INV0006060,1/31/2022 0:00,PRD024,Abha South,333,71,3336.66,Normal,2022,1
INV0006061,1/31/2022 0:00,PRD025,Riyadh Central,465,139,4733.7,Normal,2022,1
INV0006062,1/31/2022 0:00,PRD025,Jeddah West,84,25,855.12,Normal,2022,1
INV0006063,1/31/2022 0:00,PRD025,Dammam East,499,105,5079.82,Normal,2022,1
INV0006064,1/31/2022 0:00,PRD025,Qassim North,119,35,1211.42,Normal,2022,1
INV0006065,1/31/2022 0:00,PRD025,Abha South,298,83,3033.64,Normal,2022,1
INV0006066,1/31/2022 0:00,PRD026,Riyadh Central,224,49,2080.96,Normal,2022,1
INV0006067,1/31/2022 0:00,PRD026,Jeddah West,196,46,1820.84,Normal,2022,1
INV0006068,1/31/2022 0:00,PRD026,Dammam East,536,134,4979.44,Normal,2022,1
INV0006069,1/31/2022 0:00,PRD026,Qassim North,158,33,1467.82,Normal,2022,1
INV0006070,1/31/2022 0:00,PRD026,Abha South,377,78,3502.33,Normal,2022,1
INV0006071,1/31/2022 0:00,PRD027,Riyadh Central,277,65,4861.35,Normal,2022,1
INV0006072,1/31/2022 0:00,PRD027,Jeddah West,568,117,9968.4,Normal,2022,1
INV0006073,1/31/2022 0:00,PRD027,Dammam East,139,39,2439.45,Normal,2022,1
INV0006074,1/31/2022 0:00,PRD027,Qassim North,307,91,5387.85,Normal,2022,1
INV0006075,1/31/2022 0:00,PRD027,Abha South,134,35,2351.7,Normal,2022,1
INV0006076,1/31/2022 0:00,PRD028,Riyadh Central,309,66,4449.6,Normal,2022,1
INV0006077,1/31/2022 0:00,PRD028,Jeddah West,153,45,2203.2,Normal,2022,1
INV0006078,1/31/2022 0:00,PRD028,Dammam East,197,40,2836.8,Normal,2022,1
INV0006079,1/31/2022 0:00,PRD028,Qassim North,678,144,9763.2,Normal,2022,1
INV0006080,1/31/2022 0:00,PRD028,Abha South,297,79,4276.8,Normal,2022,1
INV0006081,1/31/2022 0:00,PRD029,Riyadh Central,287,74,3337.81,Normal,2022,1
INV0006082,1/31/2022 0:00,PRD029,Jeddah West,382,96,4442.66,Normal,2022,1
INV0006083,1/31/2022 0:00,PRD029,Dammam East,424,111,4931.12,Normal,2022,1
INV0006084,1/31/2022 0:00,PRD029,Qassim North,213,57,2477.19,Normal,2022,1
INV0006085,1/31/2022 0:00,PRD029,Abha South,465,127,5407.95,Normal,2022,1
INV0006086,1/31/2022 0:00,PRD030,Riyadh Central,544,130,4493.44,Normal,2022,1
INV0006087,1/31/2022 0:00,PRD030,Jeddah West,156,42,1288.56,Normal,2022,1
INV0006088,1/31/2022 0:00,PRD030,Dammam East,321,92,2651.46,Normal,2022,1
INV0006089,1/31/2022 0:00,PRD030,Qassim North,232,66,1916.32,Normal,2022,1
INV0006090,1/31/2022 0:00,PRD030,Abha South,222,56,1833.72,Normal,2022,1
INV0006091,1/31/2022 0:00,PRD031,Riyadh Central,116,25,1303.84,Normal,2022,1
INV0006092,1/31/2022 0:00,PRD031,Jeddah West,475,115,5339,Normal,2022,1
INV0006093,1/31/2022 0:00,PRD031,Dammam East,308,81,3461.92,Normal,2022,1
INV0006094,1/31/2022 0:00,PRD031,Qassim North,207,43,2326.68,Normal,2022,1
INV0006095,1/31/2022 0:00,PRD031,Abha South,242,73,2720.08,Normal,2022,1
INV0006096,1/31/2022 0:00,PRD032,Riyadh Central,327,94,4041.72,Normal,2022,1
INV0006097,1/31/2022 0:00,PRD032,Jeddah West,252,68,3114.72,Normal,2022,1
INV0006098,1/31/2022 0:00,PRD032,Dammam East,255,53,3151.8,Normal,2022,1
INV0006099,1/31/2022 0:00,PRD032,Qassim North,425,122,5253,Normal,2022,1
INV0006100,1/31/2022 0:00,PRD032,Abha South,269,64,3324.84,Normal,2022,1
INV0006101,1/31/2022 0:00,PRD033,Riyadh Central,470,100,7317.9,Normal,2022,1
INV0006102,1/31/2022 0:00,PRD033,Jeddah West,300,69,4671,Normal,2022,1
INV0006103,1/31/2022 0:00,PRD033,Dammam East,226,57,3518.82,Normal,2022,1
INV0006104,1/31/2022 0:00,PRD033,Qassim North,216,49,3363.12,Normal,2022,1
INV0006105,1/31/2022 0:00,PRD033,Abha South,405,104,6305.85,Normal,2022,1
INV0006106,2/28/2022 0:00,PRD001,Riyadh Central,550,143,3982,Normal,2022,2
INV0006107,2/28/2022 0:00,PRD001,Jeddah West,166,42,1201.84,Normal,2022,2
INV0006108,2/28/2022 0:00,PRD001,Dammam East,341,75,2468.84,Normal,2022,2
INV0006109,2/28/2022 0:00,PRD001,Qassim North,377,92,2729.48,Normal,2022,2
INV0006110,2/28/2022 0:00,PRD001,Abha South,205,53,1484.2,Normal,2022,2
INV0006111,2/28/2022 0:00,PRD002,Riyadh Central,167,37,816.63,Normal,2022,2
INV0006112,2/28/2022 0:00,PRD002,Jeddah West,440,102,2151.6,Normal,2022,2
INV0006113,2/28/2022 0:00,PRD002,Dammam East,186,40,909.54,Normal,2022,2
INV0006114,2/28/2022 0:00,PRD002,Qassim North,195,50,953.55,Normal,2022,2
INV0006115,2/28/2022 0:00,PRD002,Abha South,216,58,1056.24,Normal,2022,2
INV0006116,2/28/2022 0:00,PRD003,Riyadh Central,92,25,473.8,Normal,2022,2
INV0006117,2/28/2022 0:00,PRD003,Jeddah West,692,144,3563.8,Normal,2022,2
INV0006118,2/28/2022 0:00,PRD003,Dammam East,338,99,1740.7,Normal,2022,2
INV0006119,2/28/2022 0:00,PRD003,Qassim North,258,54,1328.7,Normal,2022,2
INV0006120,2/28/2022 0:00,PRD003,Abha South,396,106,2039.4,Normal,2022,2
INV0006121,2/28/2022 0:00,PRD004,Riyadh Central,634,129,9541.7,Normal,2022,2
INV0006122,2/28/2022 0:00,PRD004,Jeddah West,220,51,3311,Normal,2022,2
INV0006123,2/28/2022 0:00,PRD004,Dammam East,495,108,7449.75,Normal,2022,2
INV0006124,2/28/2022 0:00,PRD004,Qassim North,365,89,5493.25,Normal,2022,2
INV0006125,2/28/2022 0:00,PRD004,Abha South,412,112,6200.6,Normal,2022,2
INV0006126,2/28/2022 0:00,PRD005,Riyadh Central,524,113,1310,Normal,2022,2
INV0006127,2/28/2022 0:00,PRD005,Jeddah West,340,71,850,Normal,2022,2
INV0006128,2/28/2022 0:00,PRD005,Dammam East,176,47,440,Normal,2022,2
INV0006129,2/28/2022 0:00,PRD005,Qassim North,390,105,975,Normal,2022,2
INV0006130,2/28/2022 0:00,PRD005,Abha South,550,114,1375,Normal,2022,2
INV0006131,2/28/2022 0:00,PRD006,Riyadh Central,185,44,2183,Normal,2022,2
INV0006132,2/28/2022 0:00,PRD006,Jeddah West,373,94,4401.4,Normal,2022,2
INV0006133,2/28/2022 0:00,PRD006,Dammam East,261,78,3079.8,Normal,2022,2
INV0006134,2/28/2022 0:00,PRD006,Qassim North,504,141,5947.2,Normal,2022,2
INV0006135,2/28/2022 0:00,PRD006,Abha South,558,135,6584.4,Normal,2022,2
INV0006136,2/28/2022 0:00,PRD007,Riyadh Central,281,84,837.38,Normal,2022,2
INV0006137,2/28/2022 0:00,PRD007,Jeddah West,293,73,873.14,Normal,2022,2
INV0006138,2/28/2022 0:00,PRD007,Dammam East,436,96,1299.28,Normal,2022,2
INV0006139,2/28/2022 0:00,PRD007,Qassim North,79,20,235.42,Normal,2022,2
INV0006140,2/28/2022 0:00,PRD007,Abha South,404,110,1203.92,Normal,2022,2
INV0006141,2/28/2022 0:00,PRD008,Riyadh Central,394,106,4507.36,Normal,2022,2
INV0006142,2/28/2022 0:00,PRD008,Jeddah West,220,52,2516.8,Normal,2022,2
INV0006143,2/28/2022 0:00,PRD008,Dammam East,121,32,1384.24,Normal,2022,2
INV0006144,2/28/2022 0:00,PRD008,Qassim North,614,141,7024.16,Normal,2022,2
INV0006145,2/28/2022 0:00,PRD008,Abha South,135,32,1544.4,Normal,2022,2
INV0006146,2/28/2022 0:00,PRD009,Riyadh Central,197,57,811.64,Normal,2022,2
INV0006147,2/28/2022 0:00,PRD009,Jeddah West,522,116,2150.64,Normal,2022,2
INV0006148,2/28/2022 0:00,PRD009,Dammam East,92,19,379.04,Normal,2022,2
INV0006149,2/28/2022 0:00,PRD009,Qassim North,450,113,1854,Normal,2022,2
INV0006150,2/28/2022 0:00,PRD009,Abha South,118,24,486.16,Normal,2022,2
INV0006151,2/28/2022 0:00,PRD010,Riyadh Central,517,108,3122.68,Normal,2022,2
INV0006152,2/28/2022 0:00,PRD010,Jeddah West,511,119,3086.44,Normal,2022,2
INV0006153,2/28/2022 0:00,PRD010,Dammam East,442,128,2669.68,Normal,2022,2
INV0006154,2/28/2022 0:00,PRD010,Qassim North,693,142,4185.72,Normal,2022,2
INV0006155,2/28/2022 0:00,PRD010,Abha South,264,55,1594.56,Normal,2022,2
INV0006156,2/28/2022 0:00,PRD011,Riyadh Central,260,54,1578.2,Normal,2022,2
INV0006157,2/28/2022 0:00,PRD011,Jeddah West,618,149,3751.26,Normal,2022,2
INV0006158,2/28/2022 0:00,PRD011,Dammam East,117,26,710.19,Normal,2022,2
INV0006159,2/28/2022 0:00,PRD011,Qassim North,397,117,2409.79,Normal,2022,2
INV0006160,2/28/2022 0:00,PRD011,Abha South,128,27,776.96,Normal,2022,2
INV0006161,2/28/2022 0:00,PRD012,Riyadh Central,550,134,8074,Normal,2022,2
INV0006162,2/28/2022 0:00,PRD012,Jeddah West,485,132,7119.8,Normal,2022,2
INV0006163,2/28/2022 0:00,PRD012,Dammam East,590,129,8661.2,Normal,2022,2
INV0006164,2/28/2022 0:00,PRD012,Qassim North,323,66,4741.64,Normal,2022,2
INV0006165,2/28/2022 0:00,PRD012,Abha South,336,69,4932.48,Normal,2022,2
INV0006166,2/28/2022 0:00,PRD013,Riyadh Central,362,75,6128.66,Normal,2022,2
INV0006167,2/28/2022 0:00,PRD013,Jeddah West,363,99,6145.59,Normal,2022,2
INV0006168,2/28/2022 0:00,PRD013,Dammam East,235,54,3978.55,Normal,2022,2
INV0006169,2/28/2022 0:00,PRD013,Qassim North,135,38,2285.55,Normal,2022,2
INV0006170,2/28/2022 0:00,PRD013,Abha South,402,97,6805.86,Normal,2022,2
INV0006171,2/28/2022 0:00,PRD014,Riyadh Central,252,60,1287.72,Normal,2022,2
INV0006172,2/28/2022 0:00,PRD014,Jeddah West,105,29,536.55,Normal,2022,2
INV0006173,2/28/2022 0:00,PRD014,Dammam East,114,25,582.54,Normal,2022,2
INV0006174,2/28/2022 0:00,PRD014,Qassim North,121,28,618.31,Normal,2022,2
INV0006175,2/28/2022 0:00,PRD014,Abha South,130,34,664.3,Normal,2022,2
INV0006176,2/28/2022 0:00,PRD015,Riyadh Central,365,92,6759.8,Normal,2022,2
INV0006177,2/28/2022 0:00,PRD015,Jeddah West,248,62,4592.96,Normal,2022,2
INV0006178,2/28/2022 0:00,PRD015,Dammam East,126,36,2333.52,Normal,2022,2
INV0006179,2/28/2022 0:00,PRD015,Qassim North,435,111,8056.2,Normal,2022,2
INV0006180,2/28/2022 0:00,PRD015,Abha South,502,132,9297.04,Normal,2022,2
INV0006181,2/28/2022 0:00,PRD016,Riyadh Central,588,131,2546.04,Normal,2022,2
INV0006182,2/28/2022 0:00,PRD016,Jeddah West,290,86,1255.7,Normal,2022,2
INV0006183,2/28/2022 0:00,PRD016,Dammam East,482,102,2087.06,Normal,2022,2
INV0006184,2/28/2022 0:00,PRD016,Qassim North,91,18,394.03,Normal,2022,2
INV0006185,2/28/2022 0:00,PRD016,Abha South,74,20,320.42,Normal,2022,2
INV0006186,2/28/2022 0:00,PRD017,Riyadh Central,96,25,1322.88,Normal,2022,2
INV0006187,2/28/2022 0:00,PRD017,Jeddah West,183,44,2521.74,Normal,2022,2
INV0006188,2/28/2022 0:00,PRD017,Dammam East,167,44,2301.26,Normal,2022,2
INV0006189,2/28/2022 0:00,PRD017,Qassim North,611,127,8419.58,Normal,2022,2
INV0006190,2/28/2022 0:00,PRD017,Abha South,573,120,7895.94,Normal,2022,2
INV0006191,2/28/2022 0:00,PRD018,Riyadh Central,164,48,2735.52,Normal,2022,2
INV0006192,2/28/2022 0:00,PRD018,Jeddah West,582,138,9707.76,Normal,2022,2
INV0006193,2/28/2022 0:00,PRD018,Dammam East,520,122,8673.6,Normal,2022,2
INV0006194,2/28/2022 0:00,PRD018,Qassim North,136,29,2268.48,Normal,2022,2
INV0006195,2/28/2022 0:00,PRD018,Abha South,490,144,8173.2,Normal,2022,2
INV0006196,2/28/2022 0:00,PRD019,Riyadh Central,375,106,3097.5,Normal,2022,2
INV0006197,2/28/2022 0:00,PRD019,Jeddah West,356,72,2940.56,Normal,2022,2
INV0006198,2/28/2022 0:00,PRD019,Dammam East,574,119,4741.24,Normal,2022,2
INV0006199,2/28/2022 0:00,PRD019,Qassim North,233,69,1924.58,Normal,2022,2
INV0006200,2/28/2022 0:00,PRD019,Abha South,361,82,2981.86,Normal,2022,2
INV0006201,2/28/2022 0:00,PRD020,Riyadh Central,123,34,530.13,Normal,2022,2
INV0006202,2/28/2022 0:00,PRD020,Jeddah West,204,60,879.24,Normal,2022,2
INV0006203,2/28/2022 0:00,PRD020,Dammam East,117,24,504.27,Normal,2022,2
INV0006204,2/28/2022 0:00,PRD020,Qassim North,465,139,2004.15,Normal,2022,2
INV0006205,2/28/2022 0:00,PRD020,Abha South,60,15,258.6,Normal,2022,2
INV0006206,2/28/2022 0:00,PRD021,Riyadh Central,405,110,1539,Normal,2022,2
INV0006207,2/28/2022 0:00,PRD021,Jeddah West,516,118,1960.8,Normal,2022,2
INV0006208,2/28/2022 0:00,PRD021,Dammam East,127,33,482.6,Normal,2022,2
INV0006209,2/28/2022 0:00,PRD021,Qassim North,467,122,1774.6,Normal,2022,2
INV0006210,2/28/2022 0:00,PRD021,Abha South,420,117,1596,Normal,2022,2
INV0006211,2/28/2022 0:00,PRD022,Riyadh Central,404,119,3122.92,Normal,2022,2
INV0006212,2/28/2022 0:00,PRD022,Jeddah West,75,22,579.75,Normal,2022,2
INV0006213,2/28/2022 0:00,PRD022,Dammam East,195,56,1507.35,Normal,2022,2
INV0006214,2/28/2022 0:00,PRD022,Qassim North,372,90,2875.56,Normal,2022,2
INV0006215,2/28/2022 0:00,PRD022,Abha South,392,87,3030.16,Normal,2022,2
INV0006216,2/28/2022 0:00,PRD023,Riyadh Central,283,76,2753.59,Normal,2022,2
INV0006217,2/28/2022 0:00,PRD023,Jeddah West,400,90,3892,Normal,2022,2
INV0006218,2/28/2022 0:00,PRD023,Dammam East,274,59,2666.02,Normal,2022,2
INV0006219,2/28/2022 0:00,PRD023,Qassim North,245,50,2383.85,Normal,2022,2
INV0006220,2/28/2022 0:00,PRD023,Abha South,273,76,2656.29,Normal,2022,2
INV0006221,2/28/2022 0:00,PRD024,Riyadh Central,210,59,2104.2,Normal,2022,2
INV0006222,2/28/2022 0:00,PRD024,Jeddah West,271,56,2715.42,Normal,2022,2
INV0006223,2/28/2022 0:00,PRD024,Dammam East,373,109,3737.46,Normal,2022,2
INV0006224,2/28/2022 0:00,PRD024,Qassim North,613,147,6142.26,Normal,2022,2
INV0006225,2/28/2022 0:00,PRD024,Abha South,618,140,6192.36,Normal,2022,2
INV0006226,2/28/2022 0:00,PRD025,Riyadh Central,297,78,3023.46,Normal,2022,2
INV0006227,2/28/2022 0:00,PRD025,Jeddah West,181,45,1842.58,Normal,2022,2
INV0006228,2/28/2022 0:00,PRD025,Dammam East,72,16,732.96,Normal,2022,2
INV0006229,2/28/2022 0:00,PRD025,Qassim North,174,45,1771.32,Normal,2022,2
INV0006230,2/28/2022 0:00,PRD025,Abha South,163,36,1659.34,Normal,2022,2
INV0006231,2/28/2022 0:00,PRD026,Riyadh Central,171,46,1588.59,Normal,2022,2
INV0006232,2/28/2022 0:00,PRD026,Jeddah West,181,45,1681.49,Normal,2022,2
INV0006233,2/28/2022 0:00,PRD026,Dammam East,506,119,4700.74,Normal,2022,2
INV0006234,2/28/2022 0:00,PRD026,Qassim North,322,75,2991.38,Normal,2022,2
INV0006235,2/28/2022 0:00,PRD026,Abha South,623,135,5787.67,Normal,2022,2
INV0006236,2/28/2022 0:00,PRD027,Riyadh Central,340,87,5967,Normal,2022,2
INV0006237,2/28/2022 0:00,PRD027,Jeddah West,584,145,10249.2,Normal,2022,2
INV0006238,2/28/2022 0:00,PRD027,Dammam East,318,85,5580.9,Normal,2022,2
INV0006239,2/28/2022 0:00,PRD027,Qassim North,663,133,11635.65,Normal,2022,2
INV0006240,2/28/2022 0:00,PRD027,Abha South,500,123,8775,Normal,2022,2
INV0006241,2/28/2022 0:00,PRD028,Riyadh Central,665,135,9576,Normal,2022,2
INV0006242,2/28/2022 0:00,PRD028,Jeddah West,334,95,4809.6,Normal,2022,2
INV0006243,2/28/2022 0:00,PRD028,Dammam East,71,21,1022.4,Normal,2022,2
INV0006244,2/28/2022 0:00,PRD028,Qassim North,221,56,3182.4,Normal,2022,2
INV0006245,2/28/2022 0:00,PRD028,Abha South,378,110,5443.2,Normal,2022,2
INV0006246,2/28/2022 0:00,PRD029,Riyadh Central,518,122,6024.34,Normal,2022,2
INV0006247,2/28/2022 0:00,PRD029,Jeddah West,241,57,2802.83,Normal,2022,2
INV0006248,2/28/2022 0:00,PRD029,Dammam East,198,46,2302.74,Normal,2022,2
INV0006249,2/28/2022 0:00,PRD029,Qassim North,274,80,3186.62,Normal,2022,2
INV0006250,2/28/2022 0:00,PRD029,Abha South,553,113,6431.39,Normal,2022,2
INV0006251,2/28/2022 0:00,PRD030,Riyadh Central,98,27,809.48,Normal,2022,2
INV0006252,2/28/2022 0:00,PRD030,Jeddah West,588,127,4856.88,Normal,2022,2
INV0006253,2/28/2022 0:00,PRD030,Dammam East,260,72,2147.6,Normal,2022,2
INV0006254,2/28/2022 0:00,PRD030,Qassim North,469,104,3873.94,Normal,2022,2
INV0006255,2/28/2022 0:00,PRD030,Abha South,235,55,1941.1,Normal,2022,2
INV0006256,2/28/2022 0:00,PRD031,Riyadh Central,495,125,5563.8,Normal,2022,2
INV0006257,2/28/2022 0:00,PRD031,Jeddah West,199,42,2236.76,Normal,2022,2
INV0006258,2/28/2022 0:00,PRD031,Dammam East,358,76,4023.92,Normal,2022,2
INV0006259,2/28/2022 0:00,PRD031,Qassim North,349,82,3922.76,Normal,2022,2
INV0006260,2/28/2022 0:00,PRD031,Abha South,553,137,6215.72,Normal,2022,2
INV0006261,2/28/2022 0:00,PRD032,Riyadh Central,336,90,4152.96,Normal,2022,2
INV0006262,2/28/2022 0:00,PRD032,Jeddah West,162,37,2002.32,Normal,2022,2
INV0006263,2/28/2022 0:00,PRD032,Dammam East,500,109,6180,Normal,2022,2
INV0006264,2/28/2022 0:00,PRD032,Qassim North,588,140,7267.68,Normal,2022,2
INV0006265,2/28/2022 0:00,PRD032,Abha South,139,29,1718.04,Normal,2022,2
INV0006266,2/28/2022 0:00,PRD033,Riyadh Central,555,136,8641.35,Normal,2022,2
INV0006267,2/28/2022 0:00,PRD033,Jeddah West,713,144,11101.41,Normal,2022,2
INV0006268,2/28/2022 0:00,PRD033,Dammam East,209,63,3254.13,Normal,2022,2
INV0006269,2/28/2022 0:00,PRD033,Qassim North,612,129,9528.84,Normal,2022,2
INV0006270,2/28/2022 0:00,PRD033,Abha South,216,56,3363.12,Normal,2022,2
INV0006271,3/31/2022 0:00,PRD001,Riyadh Central,675,109,4887,Normal,2022,3
INV0006272,3/31/2022 0:00,PRD001,Jeddah West,397,78,2874.28,Normal,2022,3
INV0006273,3/31/2022 0:00,PRD001,Dammam East,516,95,3735.84,Normal,2022,3
INV0006274,3/31/2022 0:00,PRD001,Qassim North,205,32,1484.2,Normal,2022,3
INV0006275,3/31/2022 0:00,PRD001,Abha South,481,76,3482.44,Normal,2022,3
INV0006276,3/31/2022 0:00,PRD002,Riyadh Central,770,146,3765.3,Normal,2022,3
INV0006277,3/31/2022 0:00,PRD002,Jeddah West,343,64,1677.27,Normal,2022,3
INV0006278,3/31/2022 0:00,PRD002,Dammam East,144,29,704.16,Normal,2022,3
INV0006279,3/31/2022 0:00,PRD002,Qassim North,621,90,3036.69,Normal,2022,3
INV0006280,3/31/2022 0:00,PRD002,Abha South,545,83,2665.05,Normal,2022,3
INV0006281,3/31/2022 0:00,PRD003,Riyadh Central,467,76,2405.05,Normal,2022,3
